protocol,window_idx,window,kind,lr,M,P,weighted_r2,diverged,n_steps,n_bind,bind_rate,r_p50,r_p90,r_p99,r_max,disp_mean,disp_max
per-step,5,"[600,720)",grid,4.0,4.0,16.0,-0.8048548383313667,true,5462,207,0.03789820578542658,0.6371902562063871,1.7328150585396829,7.38884725851636,43.83299511161743,0.09994338397106393,9.237604307034013
per-step,5,"[600,720)",grid,4.0,8.0,32.0,-3.301182942880879,true,5462,121,0.022153057488099596,0.6019284769154378,1.6083316164883614,12.619468149422907,52.990004546973815,0.12136682322661797,18.475208614068027
per-step,5,"[600,720)",grid,4.0,16.0,64.0,-13.40051966757176,true,5462,83,0.015195898938117906,0.6083002463065159,1.5729073102073428,21.009821172302228,128.50317794049587,0.1653287186450882,36.950417228136054
per-step,5,"[600,720)",grid,8.0,0.5,4.0,0.2100879663506089,false,5462,4595,0.8412669351885756,0.8012089342697002,1.6261231210278806,3.8076507883757307,12.192242882143924,0.1004563885504132,4.0
per-step,5,"[600,720)",grid,8.0,1.0,8.0,-0.21035340325356744,false,5462,1911,0.3498718418161845,0.7813087957544946,1.737923345829665,4.2687046716965185,13.199455738660932,0.14952018462961186,8.0
per-step,5,"[600,720)",grid,8.0,2.0,16.0,-1.4173477914231527,true,5462,657,0.12028560966678872,0.5933432413938036,2.197183549719672,5.79217342683621,25.49259624106503,0.1761562844563433,11.31370849898476
per-step,5,"[600,720)",grid,8.0,4.0,32.0,-5.607609327013735,true,5462,310,0.0567557671182717,0.4761020517535345,2.4328939950505544,9.419359657610826,39.59272032967626,0.20569828426762532,22.62741699796952
per-step,5,"[600,720)",grid,8.0,8.0,64.0,-20.96889331567752,true,5462,171,0.03130721347491761,0.4338047653542543,1.9777056961966535,16.84588199587653,74.55352765842754,0.27022839970807655,38.8942936417456
per-step,5,"[600,720)",grid,8.0,16.0,128.0,-69.23970228873937,true,5462,128,0.023434639326254118,0.4438456731648487,1.787530676000894,27.68414248147007,148.56904224685326,0.3983851972001426,73.90083445627211
per-step,5,"[600,720)",published,2.0,5.0,10.0,0.08684573728126077,false,5462,73,0.013365067740754303,0.7557603136194823,1.5874071083552044,5.9189431138920945,36.14562326036626,0.04937384519718711,4.934999141015305
per-step,5,"[600,720)",matched,3.0,2.0,6.0,0.1574993767824231,false,5462,365,0.06682533870377151,0.7578292896557345,1.7086171272868604,4.713461638017544,16.61941123742459,0.06766617442113411,4.242640687119285
per-step,6,"[750,870)",grid,0.5,0.5,0.25,0.1224597132955988,false,4688,3975,0.8479095563139932,0.8251110493770533,1.6411207947910809,3.189229913163802,6.730230416303641,0.006715651314683545,0.25
per-step,6,"[750,870)",grid,0.5,1.0,0.5,0.1672821453743647,false,4688,1581,0.33724402730375425,0.8299355894172358,1.5868516533256263,3.099412374906419,9.059234457354162,0.010318696082816166,0.5
per-step,6,"[750,870)",grid,0.5,2.0,1.0,0.18968979787430573,false,4688,172,0.03668941979522184,0.8489369766959377,1.5385098647165276,3.0219416655568994,6.8838675788971155,0.01200520284704735,0.5
per-step,6,"[750,870)",grid,0.5,4.0,2.0,0.19571676213129852,false,4688,15,0.0031996587030716723,0.8560480745605272,1.5416735776472827,2.885142610783569,8.957414864526037,0.01232180557952168,0.5
per-step,6,"[750,870)",grid,0.5,8.0,4.0,0.1954301620445551,false,4688,1,0.00021331058020477816,0.8542056659226918,1.537014637673656,2.889904199443483,13.929729658947828,0.012383791499115998,0.5
per-step,6,"[750,870)",grid,0.5,16.0,8.0,0.19412156420548687,false,4688,0,0.0,0.852601350503851,1.54030446272964,2.8892193897182312,13.929729658947828,0.012442279413765545,0.5
per-step,6,"[750,870)",grid,1.0,0.5,0.5,0.18269006939276888,false,4688,4013,0.8560153583617748,0.8235481867269786,1.6200775148809494,3.210573682442426,8.98987839096173,0.013339608786098424,0.5
per-step,6,"[750,870)",grid,1.0,1.0,1.0,0.23523932641712275,false,4688,1575,0.3359641638225256,0.8283384735473044,1.5677447977097434,3.3227896335991036,7.422719717782672,0.020655992173198943,1.0
per-step,6,"[750,870)",grid,1.0,2.0,2.0,0.25595674796880796,false,4688,177,0.03775597269624573,0.8375735236565645,1.5287209146436136,3.118066963375919,8.109397436177852,0.023815039300427613,1.0
per-step,6,"[750,870)",grid,1.0,4.0,4.0,0.25302940157559906,false,4688,32,0.006825938566552901,0.8300418673119218,1.5037127115544657,3.5181276552347134,12.874945064535058,0.024392563271149883,1.0
per-step,6,"[750,870)",grid,1.0,8.0,8.0,0.24053440963135508,false,4688,12,0.002559726962457338,0.8181000396270908,1.4835528431614649,3.702327239589613,33.03830161592876,0.024791966371743378,1.0
per-step,6,"[750,870)",grid,1.0,16.0,16.0,0.20469849828405462,false,4688,11,0.00234641638225256,0.8099490242429861,1.4868395892782797,3.7551221584161074,52.57695479076009,0.025683378293492765,1.0
per-step,6,"[750,870)",grid,2.0,0.5,1.0,0.2498119969910998,false,4688,4024,0.8583617747440273,0.8241899493285365,1.5861110193471737,3.3783895763819456,7.594829604568134,0.026736146072156682,1.0
per-step,6,"[750,870)",grid,2.0,1.0,2.0,0.27802807492933423,false,4688,1561,0.33297781569965873,0.8201243437264971,1.5651011082213637,3.3622686635915993,9.50207264195751,0.04158513729183242,2.0
per-step,6,"[750,870)",grid,2.0,2.0,4.0,0.21117886826183696,false,4688,272,0.05802047781569966,0.7849936383292009,1.5821907677862979,3.7482301315225572,18.050558965545896,0.049752953816812,2.82842712474619
per-step,6,"[750,870)",grid,2.0,4.0,8.0,0.07201568037461925,false,4688,92,0.01962457337883959,0.7421110264328111,1.517293143486479,5.44562065581218,20.715827347747826,0.05363726453843417,4.0
per-step,6,"[750,870)",grid,2.0,8.0,16.0,-0.10992679263241212,false,4688,43,0.00917235494880546,0.7131316768028448,1.493906807224479,7.859900698646709,36.515482600583624,0.05791449779010642,5.273370828938395
per-step,6,"[750,870)",grid,2.0,16.0,32.0,-0.38339090757028993,false,4688,31,0.006612627986348123,0.7077166467591143,1.4609613229799345,13.271043965781532,67.00731146184528,0.06308500723562369,5.273370828938395
per-step,6,"[750,870)",grid,4.0,0.5,2.0,0.27893468525423437,false,4688,4019,0.8572952218430034,0.817744132648617,1.5716391906234926,3.29045120539004,16.453722859635914,0.05361523990239187,2.0
per-step,6,"[750,870)",grid,4.0,1.0,4.0,0.16521710658942734,false,4688,1540,0.32849829351535836,0.786061016268887,1.6356589341051084,3.6549433886685843,19.827060186141956,0.08200246456513854,4.0
per-step,6,"[750,870)",grid,4.0,2.0,8.0,-0.21622466538817497,false,4688,412,0.0878839590443686,0.6754287084168278,1.8368010376646304,5.187278234109193,17.621286859672445,0.09655094116729654,5.65685424949238
per-step,6,"[750,870)",grid,4.0,4.0,16.0,-1.336782842101897,true,4688,194,0.04138225255972696,0.5898768682198086,1.7720075645941258,7.669766273327739,20.92708953340518,0.11028939361635387,11.31370849898476
per-step,6,"[750,870)",grid,4.0,8.0,32.0,-4.748278446846681,true,4688,111,0.023677474402730374,0.5418532723907084,1.5890609068309842,13.154023813628088,51.92774377897045,0.13694992253290605,18.475208614068027
per-step,6,"[750,870)",grid,4.0,16.0,64.0,-17.555964962425854,true,4688,82,0.01749146757679181,0.5522118659764772,1.5142494947111986,21.55108227463579,127.58105274791032,0.18868731046130388,36.950417228136054
per-step,6,"[750,870)",grid,8.0,0.5,4.0,0.14036935929074768,false,4688,3947,0.8419368600682594,0.8034315193172861,1.6136746351947036,3.6209481459277266,14.798543234099299,0.10812063267834443,4.0
per-step,6,"[750,870)",grid,8.0,1.0,8.0,-0.4878520314059407,true,4688,1607,0.3427901023890785,0.7597449000747285,1.7564183930058002,4.4834220917903504,9.931618758837896,0.15972619495295545,8.0
per-step,6,"[750,870)",grid,8.0,2.0,16.0,-2.091479192976745,true,4688,575,0.12265358361774745,0.5360454279503666,2.2429804967602527,6.0977111241941735,16.975304092523675,0.1887775292073174,11.31370849898476
per-step,6,"[750,870)",grid,8.0,4.0,32.0,-7.672434909409535,true,4688,269,0.057380546075085324,0.4287811148699144,2.6564773770575827,9.506171464153294,32.48623328270031,0.22672473296772,22.62741699796952
per-step,6,"[750,870)",grid,8.0,8.0,64.0,-26.80366147611439,true,4688,162,0.03455631399317406,0.40183566905110124,1.977996898114244,17.049191638513065,66.75429169933044,0.298059033102548,45.25483399593904
per-step,6,"[750,870)",grid,8.0,16.0,128.0,-86.87355654153522,true,4688,121,0.025810580204778156,0.4374636544090835,1.6772791319297913,28.278136636769542,93.50519749961772,0.43953201309543016,73.90083445627211
per-step,6,"[750,870)",published,2.0,5.0,10.0,-0.019058830743730937,false,4688,74,0.015784982935153583,0.7298580180046572,1.5123231700722901,6.197196034783186,19.894286694661194,0.055593128302259466,5.0
per-step,6,"[750,870)",matched,3.0,2.0,6.0,0.043495791829569974,false,4688,343,0.07316552901023891,0.728940425174208,1.672091110313171,4.796209450032527,21.35381796889926,0.07342896705373758,4.242640687119285
per-step,7,"[900,1020)",grid,0.5,0.5,0.25,0.1276704490150723,false,4839,4048,0.836536474478198,0.8285278935889417,1.6565552601786948,3.275494750740803,6.618586242463116,0.0066514055869631,0.25
per-step,7,"[900,1020)",grid,0.5,1.0,0.5,0.17537232615048137,false,4839,1618,0.3343666046703864,0.8169053502494437,1.629640685544895,3.3386178367837878,8.703834179953597,0.01024460440493223,0.5
per-step,7,"[900,1020)",grid,0.5,2.0,1.0,0.20024861967902485,false,4839,260,0.05373010952676173,0.8302804429064631,1.5944588416990695,3.326015967823076,8.93823200302067,0.011994249084581994,0.5
per-step,7,"[900,1020)",grid,0.5,4.0,2.0,0.20616260649793672,false,4839,23,0.0047530481504443065,0.830667237987611,1.5871773823560413,3.238250069795625,8.844705412918534,0.012426270151257465,0.5
per-step,7,"[900,1020)",grid,0.5,8.0,4.0,0.2023224449375468,false,4839,4,0.0008266170696424882,0.8285704637699797,1.5890335452153324,3.3743823852920385,9.915291529747291,0.012545443027304488,0.5
per-step,7,"[900,1020)",grid,0.5,16.0,8.0,0.1994820005457133,false,4839,0,0.0,0.8276829020333655,1.588836518598068,3.371607281479221,11.672457643750063,0.01260967552938266,0.5
per-step,7,"[900,1020)",grid,1.0,0.5,0.5,0.19267081940619823,false,4839,4073,0.8417028311634636,0.8097675150856529,1.664350423864531,3.3337359421201103,9.026659435026612,0.013247261844423684,0.5
per-step,7,"[900,1020)",grid,1.0,1.0,1.0,0.2434235106326451,false,4839,1594,0.3294069022525315,0.8028452724626652,1.631047947944141,3.476406903653498,9.26247154135583,0.020322812679164203,1.0
per-step,7,"[900,1020)",grid,1.0,2.0,2.0,0.25402391477951547,false,4839,272,0.05620996073568919,0.8034047716336953,1.637649019033461,3.55475608528646,10.254824539871782,0.02402955010872747,1.0
per-step,7,"[900,1020)",grid,1.0,4.0,4.0,0.2367235570555961,false,4839,40,0.008266170696424881,0.7965356843813952,1.6113176813342758,3.7757802382650323,12.70640638317382,0.025208299000951246,1.0
per-step,7,"[900,1020)",grid,1.0,8.0,8.0,0.14931669709535733,false,4839,13,0.0026865054763380862,0.7857036254774871,1.583844709619706,4.359886150436164,20.42202064100415,0.026428686161019763,1.885618083164127
per-step,7,"[900,1020)",grid,1.0,16.0,16.0,0.006321615733831942,false,4839,5,0.0010332713370531101,0.7867371998957037,1.5798198034303819,4.374400361875988,38.97029803654237,0.027808542054128756,3.5777087639996634
per-step,7,"[900,1020)",grid,2.0,0.5,1.0,0.2611113254307026,false,4839,4018,0.8303368464558794,0.7998694361063186,1.6468206689090354,3.505104991597125,9.96617327223918,0.02640182845103464,1.0
per-step,7,"[900,1020)",grid,2.0,1.0,2.0,0.27628424409721897,false,4839,1592,0.32899359371771025,0.7841199238766954,1.654948339249663,3.645720265639147,13.004086547049983,0.039898154443610064,2.0
per-step,7,"[900,1020)",grid,2.0,2.0,4.0,0.20313829246649595,false,4839,342,0.07067575945443273,0.7617887660687298,1.70119233138748,4.153510998933977,13.863546555556074,0.04789425394637722,2.82842712474619
per-step,7,"[900,1020)",grid,2.0,4.0,8.0,-0.0361083418240451,false,4839,96,0.019838809671419714,0.7256254038447515,1.673890387704766,5.3427278427142895,13.567054061770436,0.053693119556177955,4.192843382633376
per-step,7,"[900,1020)",grid,2.0,8.0,16.0,-0.37392239104443936,false,4839,46,0.009506096300888613,0.7075899545494446,1.6102982012804357,7.838838850959952,24.228426209878094,0.05780588115646895,4.192843382633376
per-step,7,"[900,1020)",grid,2.0,16.0,32.0,-1.5826341312659382,true,4839,26,0.0053730109526761724,0.6926710088578589,1.5735556374432988,11.587443812576298,50.02857952209647,0.06447531699367937,7.341303483857976
per-step,7,"[900,1020)",grid,4.0,0.5,2.0,0.2671362772853487,false,4839,3973,0.8210374044224014,0.7864943169333589,1.6506909531591867,3.7454191697129793,13.167511096719037,0.05310503428286559,2.0
per-step,7,"[900,1020)",grid,4.0,1.0,4.0,0.1124681196484717,false,4839,1625,0.3358131845422608,0.7845344820989394,1.724238360634293,3.9761237894237875,14.400518746248451,0.07991895676376619,4.0
per-step,7,"[900,1020)",grid,4.0,2.0,8.0,-0.3539090392626161,false,4839,474,0.09795412275263485,0.6882584756153819,1.9798505687116903,5.014099713555685,13.08502918719839,0.09589654710492021,5.65685424949238
per-step,7,"[900,1020)",grid,4.0,4.0,16.0,-2.1552883259727693,true,4839,200,0.041330853482124404,0.5908193437010176,1.943753259280157,7.547244571364526,23.706616650287096,0.11126277849970148,11.31370849898476
per-step,7,"[900,1020)",grid,4.0,8.0,32.0,-5.781701725159689,true,4839,111,0.022938623682579044,0.5541230180337661,1.6936496524598037,11.906419692014738,48.318812398837395,0.13588568329586964,18.475208614068027
per-step,7,"[900,1020)",grid,4.0,16.0,64.0,-23.446010655884308,true,4839,76,0.015705724323207274,0.5484777387804952,1.618506331155368,20.590923176023644,74.02028781054136,0.18726276281576762,36.950417228136054
per-step,7,"[900,1020)",grid,8.0,0.5,4.0,0.05351031485446134,false,4839,3919,0.8098780739822278,0.7955666822811601,1.6826410967629217,3.9407770453564512,15.221329646993565,0.1068510740677052,4.0
per-step,7,"[900,1020)",grid,8.0,1.0,8.0,-0.7701212342888033,false,4839,1775,0.3668113246538541,0.7905719009651713,1.8035991131877158,4.406505756720042,11.399717410593906,0.15692694165555363,8.0
per-step,7,"[900,1020)",grid,8.0,2.0,16.0,-2.8458374914551365,true,4839,634,0.13101880553833437,0.5480295092816556,2.259071439923387,6.003330306873453,15.11853281401833,0.18804011075004645,11.31370849898476
per-step,7,"[900,1020)",grid,8.0,4.0,32.0,-10.810178549334985,true,4839,260,0.05373010952676173,0.4276147490086505,2.64147630457386,8.800205456673522,38.02846371662267,0.2277543500588981,22.62741699796952
per-step,7,"[900,1020)",grid,8.0,8.0,64.0,-38.36032561408017,true,4839,162,0.03347799132052077,0.39258898926603925,2.201704268097529,16.5844456194805,77.09315687965962,0.29686556322578617,45.25483399593904
per-step,7,"[900,1020)",grid,8.0,16.0,128.0,-109.96242091848653,true,4839,108,0.022318660880347178,0.44196069292460455,1.9767683875557944,28.004142421468583,118.31480303360031,0.42629481896815813,73.90083445627211
per-step,7,"[900,1020)",published,2.0,5.0,10.0,-0.09529451647913523,false,4839,68,0.014052490183922298,0.7210299336403205,1.6506969910784683,6.02691570252239,15.405051889792027,0.054914478487925265,4.192843382633376
per-step,7,"[900,1020)",matched,3.0,2.0,6.0,-0.015365283132466656,false,4839,422,0.08720810084728249,0.7195777248785133,1.8441161527926888,4.747060156390342,13.889637193397446,0.07232882603595518,4.242640687119285
per-step,8,"[1050,1170)",grid,0.5,0.5,0.25,0.12215482554433399,false,4167,3490,0.8375329973602111,0.836062909468327,1.5965739177575848,3.051201008524727,7.13135178056081,0.006605566134233419,0.25
per-step,8,"[1050,1170)",grid,0.5,1.0,0.5,0.17342360059133122,false,4167,1470,0.35277177825773937,0.8416492936288451,1.5280196837542577,2.881952136613383,9.446964822016987,0.010333952624828438,0.5
per-step,8,"[1050,1170)",grid,0.5,2.0,1.0,0.19667151193111676,false,4167,142,0.034077273818094556,0.8581295728994298,1.4957262978347692,2.915219983335221,10.797585393289136,0.011979518369430894,0.5
per-step,8,"[1050,1170)",grid,0.5,4.0,2.0,0.20286433311048568,false,4167,16,0.003839692824574034,0.8635020554875505,1.4984848894336191,2.792300842603658,10.864968187195773,0.012291440341888135,0.5
per-step,8,"[1050,1170)",grid,0.5,8.0,4.0,0.20392048046775013,false,4167,2,0.00047996160307175426,0.8636634483021061,1.5010002914005804,2.8490986395544264,10.862899892742199,0.012357633237005373,0.5
per-step,8,"[1050,1170)",grid,0.5,16.0,8.0,0.20393023492756812,false,4167,0,0.0,0.8636535956524284,1.5011587030412192,2.8252944327343297,10.862847503540998,0.012364629679390997,0.5
per-step,8,"[1050,1170)",grid,1.0,0.5,0.5,0.19326862239301557,false,4167,3500,0.8399328053755699,0.8343031738741123,1.5480710929982389,2.941355399364823,9.587636118864891,0.013119015906720748,0.5
per-step,8,"[1050,1170)",grid,1.0,1.0,1.0,0.2460634042995018,false,4167,1408,0.337892968562515,0.8267908909313555,1.5284291736542004,3.1031962586339574,11.02695717881382,0.020540175417376308,1.0
per-step,8,"[1050,1170)",grid,1.0,2.0,2.0,0.2640390440307656,false,4167,174,0.04175665946724262,0.8276330339943523,1.527527213908855,3.1045435166585644,11.965667901052456,0.02363988450425902,1.0
per-step,8,"[1050,1170)",grid,1.0,4.0,4.0,0.26032883871392376,false,4167,29,0.0069594432445404366,0.8193442158087724,1.5179905093511983,3.383028731069626,11.979868896390359,0.024298036063765627,1.0
per-step,8,"[1050,1170)",grid,1.0,8.0,8.0,0.24593084740698978,false,4167,16,0.003839692824574034,0.8020887836307546,1.4857694036190783,4.422331058324527,13.536247844988534,0.024747199457834632,1.0
per-step,8,"[1050,1170)",grid,1.0,16.0,16.0,0.22325740025555796,false,4167,3,0.0007199424046076314,0.7974194795861481,1.4783910637065263,4.68439571424794,23.2983738440997,0.025311248193170873,1.0
per-step,8,"[1050,1170)",grid,2.0,0.5,1.0,0.26586712322561123,false,4167,3517,0.8440124790016799,0.822600146431414,1.55306470393197,3.0426523525974813,11.09157350116116,0.02647917714990259,1.0
per-step,8,"[1050,1170)",grid,2.0,1.0,2.0,0.28894243820069565,false,4167,1393,0.33429325653947684,0.8089939073082448,1.5588076665271346,3.2137787413594556,10.923096683958768,0.04112355985619199,2.0
per-step,8,"[1050,1170)",grid,2.0,2.0,4.0,0.2646917354204146,false,4167,270,0.06479481641468683,0.7600638387140748,1.6352622394854948,3.9893989553052185,11.896566402475987,0.04683259177135621,2.1715386774923258
per-step,8,"[1050,1170)",grid,2.0,4.0,8.0,0.20034313113437663,false,4167,107,0.025677945764338853,0.6939075136746565,1.574578637976412,5.818546635785612,13.389716466720502,0.04874270318772259,2.1715386774923258
per-step,8,"[1050,1170)",grid,2.0,8.0,16.0,0.09108937643023163,false,4167,47,0.011279097672186225,0.6638333966829861,1.4819353372058124,8.863996981154463,31.947955012485043,0.05143997580471189,2.1715386774923258
per-step,8,"[1050,1170)",grid,2.0,16.0,32.0,-0.18132264523716835,false,4167,31,0.007439404847612191,0.6508822273930569,1.4448716918454234,12.989979565047378,41.8928385141514,0.05640185203244937,2.1715386774923258
per-step,8,"[1050,1170)",grid,4.0,0.5,2.0,0.27920117928040933,false,4167,3548,0.851451883849292,0.8048487924619329,1.5641011018372097,3.28928413601123,10.643121681418197,0.05558384938334601,2.0
per-step,8,"[1050,1170)",grid,4.0,1.0,4.0,0.15173662405690613,false,4167,1349,0.3237341012718982,0.7787134203711333,1.673979974730214,3.7530480874676893,9.542876178800142,0.0841035879158316,4.0
per-step,8,"[1050,1170)",grid,4.0,2.0,8.0,-0.16591178067549484,false,4167,417,0.10007199424046076,0.6382524509069921,1.999854670562514,5.012718807303823,11.526985482268527,0.09592638468954966,5.65685424949238
per-step,8,"[1050,1170)",grid,4.0,4.0,16.0,-1.0977836456284042,true,4167,188,0.0451163906887449,0.5309303203075468,2.032422163642731,7.905311025163122,19.07247742238944,0.10674618080842938,9.237604307034013
per-step,8,"[1050,1170)",grid,4.0,8.0,32.0,-3.4251636248273982,true,4167,95,0.022798176145908327,0.49263125170563266,1.6637363150619968,12.005933072433162,42.85581068497504,0.1255429799257248,17.17040548387262
per-step,8,"[1050,1170)",grid,4.0,16.0,64.0,-8.895445044088651,true,4167,51,0.012239020878329733,0.5091159798032312,1.505144016499061,18.232818502853664,92.84226576977156,0.15478402908655325,28.621670111997307
per-step,8,"[1050,1170)",grid,8.0,0.5,4.0,0.052941405490426585,false,4167,3478,0.8346532277417806,0.7978358275607775,1.5969425571858993,3.5136573373483624,8.620153194347116,0.11478673624257346,4.0
per-step,8,"[1050,1170)",grid,8.0,1.0,8.0,-0.7873377232621881,false,4167,1535,0.3683705303575714,0.7907846371838314,1.7725994601867412,4.102931215641618,8.178941749235747,0.17058340765192417,8.0
per-step,8,"[1050,1170)",grid,8.0,2.0,16.0,-2.5990266934142516,true,4167,582,0.1396688264938805,0.5009824999093636,2.33450049728455,5.833505552042134,14.266401033899571,0.19962163004129346,11.31370849898476
per-step,8,"[1050,1170)",grid,8.0,4.0,32.0,-7.8005925950354555,true,4167,274,0.06575473962083034,0.37876391652939345,2.8396014631074356,9.087084141742475,24.64694202109906,0.228772794598852,22.62741699796952
per-step,8,"[1050,1170)",grid,8.0,8.0,64.0,-23.81038464550937,true,4167,144,0.03455723542116631,0.3440846927538558,2.240160841138116,15.542702212010587,51.8788028998836,0.2881378524177528,37.726160641493394
per-step,8,"[1050,1170)",grid,8.0,16.0,128.0,-68.05882875711085,true,4167,90,0.02159827213822894,0.3775613409269813,2.0028765656499288,24.472921186111176,102.78691714572908,0.4024869389523054,73.90083445627211
per-step,8,"[1050,1170)",published,2.0,5.0,10.0,0.1702371204369525,false,4167,72,0.017278617710583154,0.684452573986297,1.548996030328502,6.45859304535343,18.200482515349037,0.04956963475670041,2.1715386774923258
per-step,8,"[1050,1170)",matched,3.0,2.0,6.0,0.0841418271493588,false,4167,350,0.08399328053755699,0.6868897545674175,1.7861650029456806,4.8376580595212815,10.840892340092207,0.07172132440386803,4.242640687119285
per-step,9,"[1200,1320)",grid,0.5,0.5,0.25,0.08898865311298076,false,4024,3634,0.9030815109343936,0.8820748565075769,1.5826316528225117,3.023595651824032,6.624063172256598,0.007578616366912708,0.25
per-step,9,"[1200,1320)",grid,0.5,1.0,0.5,0.1332254192019835,false,4024,1537,0.38195825049701787,0.8935984743245222,1.5179346187970404,2.777908725253603,10.200349533266447,0.012331554372734968,0.5
per-step,9,"[1200,1320)",grid,0.5,2.0,1.0,0.15430091872836682,false,4024,119,0.029572564612326043,0.910294447412433,1.4867787351816337,2.52659841975347,8.446633137316148,0.014463466597659484,0.5
per-step,9,"[1200,1320)",grid,0.5,4.0,2.0,0.15651649050172478,false,4024,9,0.0022365805168986083,0.9125482705271803,1.4923755001359367,2.4894791094622692,8.485294101455006,0.014761507352117767,0.5
per-step,9,"[1200,1320)",grid,0.5,8.0,4.0,0.15684831549570877,false,4024,1,0.00024850894632206757,0.9118301897204417,1.4919844131214948,2.4840661679099987,8.489254471292515,0.014797957762710505,0.5
per-step,9,"[1200,1320)",grid,0.5,16.0,8.0,0.15687326814309066,false,4024,0,0.0,0.9118301897204417,1.4919844131214948,2.4840661679099987,8.489254471292515,0.014798747271691602,0.5
per-step,9,"[1200,1320)",grid,1.0,0.5,0.5,0.14752307225435946,false,4024,3661,0.9097912524850894,0.8852966511795366,1.5342922025254566,2.826456939116938,10.699101808000629,0.01521225645715335,0.5
per-step,9,"[1200,1320)",grid,1.0,1.0,1.0,0.2090921460599786,false,4024,1502,0.37326043737574555,0.8868562097555148,1.5005386075666636,2.7387082737089763,8.181718752559394,0.025037862804462137,1.0
per-step,9,"[1200,1320)",grid,1.0,2.0,2.0,0.22470668264138172,false,4024,126,0.031312127236580514,0.896732151073043,1.4696433002871108,2.6821874902567266,9.331017038220947,0.02974006739435049,1.3959976277083865
per-step,9,"[1200,1320)",grid,1.0,4.0,4.0,0.2092160507240458,false,4024,20,0.004970178926441352,0.8875371050494189,1.4588642927433364,3.094460735591931,12.515782761000835,0.03141816616894586,2.028892436970313
per-step,9,"[1200,1320)",grid,1.0,8.0,8.0,0.16736469641488005,false,4024,11,0.0027335984095427437,0.881253833151453,1.448428201890219,3.173700502982338,17.89119009660044,0.03361956322682322,3.223416818604495
per-step,9,"[1200,1320)",grid,1.0,16.0,16.0,0.09382468701558899,false,4024,7,0.0017395626242544733,0.873073841734533,1.441654552634784,3.426434360694953,31.939672323344997,0.03632859123436884,5.333333333333333
per-step,9,"[1200,1320)",grid,2.0,0.5,1.0,0.22716287812018032,false,4024,3736,0.9284294234592445,0.8778481905795155,1.5247786667341545,2.863538753313696,9.933299732797611,0.030631668499307246,1.0
per-step,9,"[1200,1320)",grid,2.0,1.0,2.0,0.2804902719393324,false,4024,1495,0.37152087475149104,0.8774793959217677,1.4992869817226688,2.9987315063325686,13.229256388940978,0.05002262569188749,2.0
per-step,9,"[1200,1320)",grid,2.0,2.0,4.0,0.2512238740068363,false,4024,180,0.04473161033797217,0.8651923372568965,1.484550366948107,3.898742417086026,17.000049946832004,0.05860918016751576,2.82842712474619
per-step,9,"[1200,1320)",grid,2.0,4.0,8.0,0.13199649450537654,false,4024,64,0.015904572564612324,0.8328868639751337,1.444685989181819,5.080663109123744,17.66839904844407,0.06421546901048908,5.65685424949238
per-step,9,"[1200,1320)",grid,2.0,8.0,16.0,-0.18185043024360703,true,4024,43,0.010685884691848906,0.8168709553813029,1.4069625284277654,8.187124784298351,37.69123202684291,0.07461356533466891,9.237604307034013
per-step,9,"[1200,1320)",grid,2.0,16.0,32.0,-1.2963772813022336,true,4024,27,0.006709741550695825,0.8017483033094579,1.3930304124618913,11.056272505023168,69.78691349065585,0.09277871621477053,18.475208614068027
per-step,9,"[1200,1320)",grid,4.0,0.5,2.0,0.294463920891717,false,4024,3700,0.9194831013916501,0.8741665793374961,1.5084051385409112,2.964971774628314,14.957307376374906,0.06097074208960656,2.0
per-step,9,"[1200,1320)",grid,4.0,1.0,4.0,0.2716973907280418,false,4024,1415,0.35164015904572565,0.8490436472439193,1.549241765184527,3.914666166940363,19.193846568113155,0.09650018067814935,4.0
per-step,9,"[1200,1320)",grid,4.0,2.0,8.0,0.09297092960037856,false,4024,275,0.06833996023856859,0.7706561077642804,1.6526860244929178,5.966637330345613,18.246061574950755,0.11153726403993477,5.65685424949238
per-step,9,"[1200,1320)",grid,4.0,4.0,16.0,-0.5568450176022834,true,4024,143,0.03553677932405567,0.7145275294392,1.4933208328324106,8.784316458543051,34.21157935682446,0.13045318655784496,11.31370849898476
per-step,9,"[1200,1320)",grid,4.0,8.0,32.0,-2.415668861404111,true,4024,108,0.0268389662027833,0.6767051828749908,1.3841576097354773,14.958610521894071,76.24838208393787,0.16512641306887646,22.62741699796952
per-step,9,"[1200,1320)",grid,4.0,16.0,64.0,-8.309892404240458,true,4024,80,0.019880715705765408,0.6721549490147014,1.35218859472563,23.507841988754052,121.13567676171078,0.22994893140234257,36.950417228136054
per-step,9,"[1200,1320)",grid,8.0,0.5,4.0,0.2716031788687898,false,4024,3605,0.8958747514910537,0.8537258058008529,1.5466418205711747,3.8699853414634267,19.611930978874067,0.12029200916767982,4.0
per-step,9,"[1200,1320)",grid,8.0,1.0,8.0,-0.018186562239645987,true,4024,1411,0.35064612326043737,0.8127135810825232,1.6355611850840106,5.069104996792557,19.82865798421248,0.18456677648993297,8.0
per-step,9,"[1200,1320)",grid,8.0,2.0,16.0,-0.7880128392086911,true,4024,432,0.1073558648111332,0.6242757834928141,2.0924554783733833,7.3390407413244265,26.899617244215516,0.21378649389558194,11.31370849898476
